id,date,user,pc,to,cc,bcc,from,size,attachments,content
E400456,08/24/2026 22:23:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,23247,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400457,08/24/2026 19:27:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,39395,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400458,08/24/2026 20:42:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,81048,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400459,08/24/2026 20:15:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,13092,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400460,08/24/2026 19:23:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,61899,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400461,08/24/2026 19:23:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,81391,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400462,08/24/2026 20:21:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,77700,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400463,08/24/2026 21:51:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,29991,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400464,08/24/2026 22:16:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,55160,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400465,08/24/2026 20:53:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,80656,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400466,08/24/2026 20:43:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,27517,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400467,08/24/2026 20:13:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,47887,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400468,08/24/2026 20:47:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,42266,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400469,08/24/2026 21:50:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,73441,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400470,08/24/2026 22:26:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,13967,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400471,08/24/2026 23:07:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,71971,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400472,08/24/2026 21:03:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,82275,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400473,08/24/2026 20:12:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,79649,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400474,08/24/2026 22:07:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,19149,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400475,08/24/2026 20:09:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,66206,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400476,08/24/2026 20:32:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,54477,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400477,08/24/2026 19:06:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,80657,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400478,08/24/2026 21:56:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,31672,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400479,08/24/2026 21:59:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,29245,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400480,08/24/2026 19:00:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,40426,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400481,08/25/2026 22:09:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,39215,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400482,08/25/2026 21:45:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,51117,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400483,08/25/2026 21:54:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,35254,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400484,08/25/2026 22:51:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,68010,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400485,08/25/2026 20:32:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,39504,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400486,08/25/2026 21:44:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,49642,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400487,08/25/2026 21:45:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,80118,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400488,08/25/2026 20:01:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,15143,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400489,08/25/2026 21:05:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,57829,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400490,08/25/2026 20:09:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,84088,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400491,08/25/2026 22:33:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,56294,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400492,08/25/2026 23:18:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,82381,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400493,08/25/2026 21:46:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,14453,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400494,08/25/2026 22:11:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,33753,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400495,08/25/2026 20:56:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,23376,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400496,08/25/2026 22:34:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,38489,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400497,08/25/2026 21:35:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,80632,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400498,08/25/2026 20:59:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,80464,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400499,08/25/2026 18:26:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,80233,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400500,08/25/2026 20:22:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,69817,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400501,08/25/2026 18:43:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,39076,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400502,08/25/2026 22:11:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,56399,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400503,08/25/2026 19:25:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,67897,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400504,08/25/2026 22:13:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,81924,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400505,08/25/2026 21:24:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,73000,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400506,08/25/2026 22:13:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,55296,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400507,08/25/2026 23:05:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,34387,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400508,08/25/2026 22:44:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,51599,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400509,08/25/2026 20:52:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,39294,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400510,08/25/2026 23:01:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,75783,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400511,08/26/2026 21:10:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,26253,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400512,08/26/2026 22:09:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,31558,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400513,08/26/2026 21:59:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,51917,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400514,08/26/2026 20:00:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,60394,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400515,08/26/2026 21:02:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,62173,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400516,08/26/2026 20:03:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,49810,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400517,08/26/2026 18:42:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,23097,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400518,08/26/2026 20:29:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,84358,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400519,08/26/2026 23:00:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,43031,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400520,08/26/2026 21:29:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,22494,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400521,08/26/2026 21:14:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,22234,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400522,08/26/2026 21:26:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,58257,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400523,08/26/2026 19:33:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,74018,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400524,08/26/2026 22:13:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,48418,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400525,08/26/2026 22:17:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,31809,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400526,08/26/2026 23:03:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,16337,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400527,08/26/2026 19:58:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,57229,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400528,08/26/2026 20:42:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,81798,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400529,08/26/2026 21:17:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,53377,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400530,08/26/2026 19:11:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,63269,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400531,08/26/2026 22:36:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,35582,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400532,08/26/2026 20:31:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,49132,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400533,08/26/2026 21:45:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,27963,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400534,08/26/2026 19:20:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,73204,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400535,08/26/2026 21:58:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,20177,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400536,08/26/2026 23:21:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,38302,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400537,08/26/2026 23:04:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,69878,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400538,08/26/2026 22:55:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,77234,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400539,08/26/2026 22:32:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,63292,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400540,08/26/2026 20:10:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,75185,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400541,08/27/2026 20:09:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,82074,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400542,08/27/2026 21:54:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,37035,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400543,08/27/2026 22:52:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,36833,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400544,08/27/2026 21:24:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,82851,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400545,08/27/2026 20:01:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,39745,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400546,08/27/2026 21:43:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,18003,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400547,08/27/2026 20:40:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,34372,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400548,08/27/2026 19:29:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,27833,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400549,08/27/2026 19:30:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,30512,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400550,08/27/2026 22:32:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,61300,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400551,08/27/2026 21:48:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,49189,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400552,08/27/2026 21:29:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,43359,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400553,08/27/2026 21:19:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,51478,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400554,08/27/2026 21:24:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,39277,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400555,08/27/2026 21:54:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,17651,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400556,08/27/2026 21:50:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,18875,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400557,08/27/2026 20:41:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,54725,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400558,08/27/2026 20:48:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,40922,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400559,08/27/2026 20:05:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,29878,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400560,08/27/2026 20:23:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,29891,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400561,08/27/2026 22:20:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,34273,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400562,08/27/2026 19:08:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,54899,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400563,08/27/2026 21:25:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,81615,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400564,08/27/2026 20:03:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,58976,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400565,08/27/2026 22:54:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,15199,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400566,08/27/2026 22:29:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,12178,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400567,08/27/2026 21:47:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,39151,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400568,08/27/2026 20:12:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,72994,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400569,08/27/2026 18:58:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,55899,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400570,08/27/2026 20:04:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,47043,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400571,08/28/2026 22:49:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,28083,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400572,08/28/2026 20:07:00,AAF0535,PC-2408,team_leads@dta.com,,,althea.fleming@dta.com,22508,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400573,08/28/2026 19:49:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,38772,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400574,08/28/2026 19:06:00,BBS0039,PC-9436,team_leads@dta.com,,,brandon.starks@dta.com,20250,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400575,08/28/2026 21:04:00,EMP102,PC-3012,team_leads@dta.com,,,alice.smith@dta.com,81489,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400576,08/28/2026 20:59:00,EMP103,PC-4105,team_leads@dta.com,,,bob.jones@dta.com,49274,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400577,08/28/2026 19:51:00,EMP104,PC-1102,team_leads@dta.com,,,carol.davis@dta.com,43182,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400578,08/28/2026 19:30:00,EMP105,PC-5001,team_leads@dta.com,,,david.wilson@dta.com,31391,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400579,08/28/2026 22:44:00,EMP106,PC-1088,team_leads@dta.com,,,elena.rostova@dta.com,31055,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400580,08/28/2026 21:21:00,EMP107,PC-6110,team_leads@dta.com,,,frank.miller@dta.com,49988,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400581,08/28/2026 19:05:00,EMP108,PC-1044,team_leads@dta.com,,,grace.hopper@dta.com,52380,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400582,08/28/2026 21:09:00,EMP109,PC-7020,team_leads@dta.com,,,henry.ford@dta.com,37578,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400583,08/28/2026 19:57:00,EMP110,PC-8005,team_leads@dta.com,,,isabella.cruz@dta.com,37486,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400584,08/28/2026 20:55:00,EMP111,PC-3099,team_leads@dta.com,,,jack.ryan@dta.com,13597,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400585,08/28/2026 20:35:00,EMP112,PC-2490,team_leads@dta.com,,,karen.page@dta.com,33468,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400586,08/28/2026 22:39:00,EMP113,PC-7045,team_leads@dta.com,,,liam.neeson@dta.com,61253,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400587,08/28/2026 21:33:00,EMP114,PC-1250,team_leads@dta.com,,,mia.wong@dta.com,62039,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400588,08/28/2026 20:32:00,EMP115,PC-6125,team_leads@dta.com,,,noah.centineo@dta.com,15517,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400589,08/28/2026 18:54:00,EMP116,PC-1300,team_leads@dta.com,,,olivia.wilde@dta.com,76472,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400590,08/28/2026 19:52:00,EMP117,PC-9910,team_leads@dta.com,,,peter.parker@dta.com,45804,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400591,08/28/2026 20:25:00,EMP118,PC-5022,team_leads@dta.com,,,quinn.fabray@dta.com,19669,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400592,08/28/2026 19:34:00,EMP119,PC-3150,team_leads@dta.com,,,robert.langdon@dta.com,50228,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400593,08/28/2026 21:27:00,EMP120,PC-4120,team_leads@dta.com,,,sophia.turner@dta.com,59516,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400594,08/28/2026 20:01:00,EMP121,PC-8050,team_leads@dta.com,,,thomas.shelby@dta.com,33368,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400595,08/28/2026 19:59:00,EMP122,PC-6150,team_leads@dta.com,,,uma.thurman@dta.com,72357,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400596,08/28/2026 21:36:00,EMP123,PC-4190,team_leads@dta.com,,,victor.vance@dta.com,69925,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400597,08/28/2026 20:29:00,EMP124,PC-9001,team_leads@dta.com,,,wendy.darling@dta.com,28429,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400598,08/28/2026 18:35:00,EMP125,PC-9402,team_leads@dta.com,,,xavier.woods@dta.com,16298,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400599,08/28/2026 19:22:00,EMP126,PC-9945,team_leads@dta.com,,,yara.greyjoy@dta.com,38217,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400600,08/28/2026 20:12:00,EMP127,PC-1070,team_leads@dta.com,,,zachary.levi@dta.com,33044,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400601,08/30/2026 22:30:00,AAF0535,PC-2408,aaf0535_personal@gmail.com,,,althea.fleming@dta.com,1458000,customer_leads_q3_enterprise.csv;client_contract_pricing_matrix.xlsx,Forwarding personal backup of quarterly pipeline contracts and customer client directory before departure.
E400602,08/31/2026 06:40:00,BBS0039,PC-9436,executive_board@dta.com;hr_director@dta.com,colleagues_internal@dta.com,anon_whistleblower@protonmail.com,brandon.starks@dta.com,4200000,internal_dispute_complaints.docx;payroll_audit.xlsx,i may leave fed up complaints i work weekends too much company will suffer
E400603,08/31/2026 20:28:00,EMP101,PC-1001,team_leads@dta.com,,,norman.empson@dta.com,65011,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
E400604,08/31/2026 22:30:00,AAF0535,PC-2408,aaf0535_personal@gmail.com,,,althea.fleming@dta.com,1458000,customer_leads_q3_enterprise.csv;client_contract_pricing_matrix.xlsx,Forwarding personal backup of quarterly pipeline contracts and customer client directory before departure.
E400605,08/31/2026 21:38:00,AAM0658,PC-9923,team_leads@dta.com,,,anthony.miller@dta.com,15506,weekly_sync.docx,"Hi team, sharing the updated sprint deliverable review notes for this week."
